team_a,team_b,team_a_winrate,team_b_winrate,team_a_avg_scored,team_a_avg_conceded,team_b_avg_scored,team_b_avg_conceded,team_a_h2h_winrate,team_b_h2h_winrate,result
Paraguay,Bolivia,0.2,0.3,0.9,1.6,1.1,3.0,0.515625,0.21875,home win
Rwanda,Libya,0.5,0.3,0.9,0.6,0.6,1.2,0.2,0.6,away win
Senegal,Madagascar,0.5,0.2,1.7,1.2,1.4,1.4,0.0,0.0,home win
Singapore,Syria,0.5,0.7,1.6,1.3,2.7,1.2,0.5,0.5,away win
South Africa,Angola,0.3,0.4,0.9,0.7,1.3,0.8,0.7,0.0,home win
Tunisia,Mauritania,0.3,0.3,1.9,1.4,1.1,1.2,0.875,0.0,home win
Turkmenistan,Oman,0.3,0.5,1.3,2.0,1.3,0.7,0.0,1.0,home win
Uruguay,Chile,0.6,0.7,1.6,0.7,2.3,1.0,0.5526315789473685,0.21052631578947367,home win
Venezuela,Ecuador,0.3,0.6,1.0,1.7,1.8,1.0,0.391304347826087,0.5217391304347826,away win
Yemen,Uzbekistan,0.2,0.5,0.4,1.3,2.0,1.6,0.0,1.0,away win
Haiti,Jamaica,0.5,0.5,1.5,0.8,1.2,1.4,0.47058823529411764,0.45098039215686275,away win
Panama,Costa Rica,0.1,0.1,1.0,1.3,0.8,1.2,0.1794871794871795,0.5128205128205128,away win
Saint Vincent and the Grenadines,Guatemala,0.5,0.2,2.1,1.7,0.7,1.3,0.0,1.0,away win
Taiwan,Iraq,0.2,0.4,1.2,2.8,1.6,1.9,0.0,1.0,away win
Australia,Tajikistan,0.7,0.2,2.3,0.6,1.5,2.3,1.0,0.0,home win
Bahrain,Yemen,0.4,0.2,1.2,1.1,0.5,1.6,0.6923076923076923,0.15384615384615385,home win
Bolivia,Colombia,0.2,0.3,0.9,3.0,0.6,0.7,0.2222222222222222,0.4444444444444444,away win
Chile,Argentina,0.6,0.4,2.1,1.3,1.8,0.6,0.0759493670886076,0.6582278481012658,away win
China,Maldives,0.4,0.4,2.5,0.5,1.7,2.6,1.0,0.0,home win
Ecuador,Paraguay,0.7,0.3,2.0,0.9,0.9,1.5,0.3055555555555556,0.5555555555555556,draw
Iran,India,0.6,0.5,2.5,0.7,1.4,1.4,0.6666666666666666,0.16666666666666666,home win
Iraq,Thailand,0.5,0.6,1.6,1.5,1.8,0.9,0.5714285714285714,0.14285714285714285,draw
Japan,Afghanistan,0.5,0.5,2.1,0.5,2.2,1.7,1.0,0.0,home win
Jordan,Bangladesh,0.8,0.3,2.1,0.2,1.0,2.6,1.0,0.0,home win
South Korea,Lebanon,0.8,0.4,2.9,0.1,1.4,1.0,0.7,0.1,home win
Oman,Guam,0.5,0.2,1.4,0.9,0.5,1.8,0.0,0.0,home win
Peru,Venezuela,0.3,0.2,1.2,1.5,0.8,1.8,0.6451612903225806,0.25806451612903225,draw
Qatar,Hong Kong,0.7,0.6,3.3,0.6,2.0,0.4,1.0,0.0,home win
Saudi Arabia,Malaysia,0.7,0.3,3.2,0.9,1.0,2.8,0.7272727272727273,0.09090909090909091,home win
Syria,Cambodia,0.7,0.2,2.6,1.1,1.2,2.3,1.0,0.0,home win
United Arab Emirates,Palestine,0.8,0.3,3.8,0.6,1.8,1.4,0.3333333333333333,0.0,home win
Uzbekistan,Philippines,0.6,0.3,2.2,1.4,0.8,1.4,1.0,0.0,home win
Vietnam,Taiwan,0.4,0.1,1.6,1.5,1.0,2.9,0.6666666666666666,0.3333333333333333,home win
Brazil,Uruguay,0.6,0.6,1.7,0.9,1.7,0.6,0.4647887323943662,0.28169014084507044,draw
Canada,Mexico,0.5,0.7,1.3,0.3,2.6,1.0,0.1111111111111111,0.6296296296296297,away win
El Salvador,Honduras,0.3,0.2,1.0,1.1,0.7,1.0,0.2318840579710145,0.4927536231884058,draw
Guatemala,United States,0.3,0.5,1.0,0.8,2.4,1.5,0.17391304347826086,0.5652173913043478,home win
Haiti,Panama,0.4,0.2,1.1,0.8,1.4,1.0,0.47058823529411764,0.17647058823529413,draw
Jamaica,Costa Rica,0.6,0.2,1.1,1.2,0.9,1.1,0.16,0.44,draw
Saint Vincent and the Grenadines,Trinidad and Tobago,0.4,0.3,1.7,2.1,1.2,1.3,0.2,0.6,away win
Afghanistan,Singapore,0.5,0.5,2.2,2.0,1.5,1.3,0.0,1.0,home win
Argentina,Bolivia,0.4,0.2,1.9,0.7,1.1,2.8,0.6857142857142857,0.17142857142857143,home win
Australia,Jordan,0.7,0.8,2.8,0.6,2.6,0.1,0.3333333333333333,0.6666666666666666,home win
China,Qatar,0.5,0.8,2.8,0.4,3.4,0.5,0.375,0.3125,home win
Colombia,Ecuador,0.3,0.7,0.8,0.9,2.1,1.0,0.4523809523809524,0.2857142857142857,home win
Costa Rica,Jamaica,0.2,0.5,1.0,1.1,1.1,1.3,0.4230769230769231,0.15384615384615385,home win
Honduras,El Salvador,0.2,0.3,0.9,1.1,1.2,1.1,0.4857142857142857,0.22857142857142856,home win
India,Turkmenistan,0.5,0.3,1.3,1.6,1.0,2.0,0.25,0.5,away win
Iran,Oman,0.6,0.6,2.7,0.7,1.4,0.7,0.4,0.2,home win
Iraq,Vietnam,0.4,0.5,1.6,1.6,1.8,1.4,0.5,0.0,home win
Japan,Syria,0.6,0.8,2.6,0.5,3.0,0.9,0.8888888888888888,0.0,home win
Lebanon,Myanmar,0.3,0.2,1.2,1.1,0.8,2.7,1.0,0.0,draw
Maldives,Bhutan,0.4,0.0,1.7,2.7,0.4,5.2,1.0,0.0,home win
Mexico,Canada,0.7,0.5,2.3,1.0,1.2,0.5,0.6428571428571429,0.10714285714285714,home win
Palestine,Timor-Leste,0.3,0.0,1.8,1.2,0.0,4.5,1.0,0.0,home win
Panama,Haiti,0.2,0.4,1.3,0.9,0.9,0.6,0.16666666666666666,0.4444444444444444,home win
Paraguay,Brazil,0.2,0.5,1.0,1.7,1.7,1.0,0.14473684210526316,0.5921052631578947,draw
Philippines,North Korea,0.3,0.6,0.8,1.5,1.4,0.8,0.0,0.5,home win
Tajikistan,Kyrgyzstan,0.2,0.4,1.4,2.8,1.1,1.7,0.6363636363636364,0.18181818181818182,away win
United Arab Emirates,Saudi Arabia,0.8,0.8,3.7,0.6,3.4,0.8,0.1875,0.625,draw
Uruguay,Peru,0.5,0.3,1.8,0.8,1.4,1.7,0.5645161290322581,0.22580645161290322,home win
United States,Guatemala,0.4,0.4,2.3,1.7,1.2,0.8,0.5416666666666666,0.20833333333333334,home win
Uzbekistan,Bahrain,0.7,0.4,2.2,1.3,1.3,1.0,0.36363636363636365,0.18181818181818182,home win
Venezuela,Chile,0.1,0.6,0.9,2.0,1.9,1.2,0.08333333333333333,0.7083333333333334,away win
Trinidad and Tobago,Saint Vincent and the Grenadines,0.4,0.4,1.5,1.5,1.9,2.2,0.6666666666666666,0.16666666666666666,home win
United States,Colombia,0.5,0.4,2.3,1.7,1.1,0.9,0.1875,0.5625,away win
Brazil,Ecuador,0.5,0.6,1.9,1.1,1.8,1.3,0.8214285714285714,0.07142857142857142,draw
Costa Rica,Paraguay,0.4,0.2,1.2,0.8,1.0,1.8,0.3333333333333333,0.5,draw
Haiti,Peru,0.4,0.3,0.8,0.6,1.5,1.6,0.0,0.5,away win
Jamaica,Venezuela,0.4,0.0,1.0,1.6,1.0,2.4,0.25,0.5,away win
Mexico,Uruguay,0.9,0.5,2.2,0.6,1.6,0.8,0.3684210526315789,0.2631578947368421,home win
Argentina,Chile,0.5,0.6,2.1,0.7,1.8,1.3,0.6625,0.075,home win
Panama,Bolivia,0.4,0.2,1.4,0.7,1.1,3.0,0.5,0.5,home win
Colombia,Paraguay,0.4,0.2,1.2,0.9,0.9,1.2,0.4146341463414634,0.4146341463414634,home win
United States,Costa Rica,0.5,0.4,2.2,1.7,1.0,0.6,0.40625,0.40625,home win
Brazil,Haiti,0.4,0.4,1.7,1.0,0.8,0.6,1.0,0.0,home win
Ecuador,Peru,0.6,0.4,1.8,1.1,1.5,1.4,0.3181818181818182,0.4090909090909091,draw
Mexico,Jamaica,0.9,0.3,2.4,0.7,0.9,1.7,0.7619047619047619,0.14285714285714285,home win
Uruguay,Venezuela,0.5,0.1,1.7,1.0,1.1,2.1,0.6071428571428571,0.14285714285714285,away win
Argentina,Panama,0.5,0.5,1.7,0.7,1.5,0.7,1.0,0.0,home win
Chile,Bolivia,0.5,0.1,1.8,1.5,0.9,3.0,0.675,0.15,home win
France,Romania,0.9,0.3,2.4,1.0,1.6,0.9,0.5294117647058824,0.17647058823529413,home win
Albania,Switzerland,0.3,0.5,1.4,1.3,1.8,1.4,0.0,0.8333333333333334,away win
Colombia,Costa Rica,0.5,0.4,1.4,1.0,0.9,0.9,0.8181818181818182,0.18181818181818182,away win
England,Russia,0.8,0.6,1.8,0.8,2.1,1.1,0.42857142857142855,0.2857142857142857,draw
United States,Paraguay,0.6,0.2,2.5,1.6,1.0,1.2,0.3333333333333333,0.3333333333333333,home win
Wales,Slovakia,0.4,0.5,1.0,1.0,1.8,1.0,0.5,0.5,home win
Brazil,Peru,0.5,0.4,2.3,1.0,1.6,1.5,0.7073170731707317,0.07317073170731707,away win
Ecuador,Haiti,0.6,0.3,1.8,1.0,0.8,1.3,0.5,0.5,home win
Germany,Ukraine,0.6,0.7,2.4,1.4,1.7,0.7,0.4,0.0,home win
Poland,Northern Ireland,0.6,0.5,2.7,1.2,1.4,0.5,0.3333333333333333,0.4444444444444444,home win
Turkey,Croatia,0.8,0.6,1.5,0.5,2.2,0.5,0.0,0.3333333333333333,away win
Belgium,Italy,0.7,0.6,2.1,1.1,1.5,1.2,0.19047619047619047,0.6190476190476191,away win
Republic of Ireland,Sweden,0.5,0.5,1.5,0.8,1.7,0.7,0.3,0.5,draw
Mexico,Venezuela,0.9,0.2,2.4,0.6,1.1,2.0,0.7272727272727273,0.09090909090909091,draw
Spain,Czech Republic,0.7,0.5,2.0,0.4,2.0,1.4,0.75,0.0,home win
Uruguay,Jamaica,0.5,0.2,1.6,1.0,0.7,1.8,0.6666666666666666,0.3333333333333333,home win
Argentina,Bolivia,0.6,0.1,2.2,0.7,1.0,2.7,0.6944444444444444,0.16666666666666666,home win
Austria,Hungary,0.7,0.4,1.8,1.1,1.1,1.0,0.29411764705882354,0.4852941176470588,away win
Chile,Panama,0.5,0.5,1.8,1.5,1.4,1.0,0.6666666666666666,0.0,home win
Portugal,Iceland,0.7,0.3,1.8,0.5,1.7,2.0,1.0,0.0,draw
France,Albania,0.9,0.3,2.5,1.1,1.4,1.4,0.6666666666666666,0.16666666666666666,home win
Romania,Switzerland,0.3,0.5,1.7,1.1,1.6,1.2,0.4166666666666667,0.3333333333333333,draw
Russia,Slovakia,0.5,0.5,2.1,1.2,1.9,1.2,0.375,0.25,away win
England,Wales,0.7,0.4,1.7,0.9,0.9,1.1,0.6470588235294118,0.14705882352941177,home win
Germany,Poland,0.6,0.7,1.9,1.4,2.7,0.9,0.65,0.05,draw
Ukraine,Northern Ireland,0.6,0.5,1.4,0.8,1.4,0.6,0.5,0.0,away win
United States,Ecuador,0.6,0.6,2.4,1.5,2.0,0.9,0.18181818181818182,0.45454545454545453,home win
Czech Republic,Croatia,0.4,0.7,1.8,1.4,2.2,0.4,0.0,0.5,draw
Italy,Sweden,0.6,0.4,1.6,1.2,1.6,0.8,0.45454545454545453,0.2727272727272727,home win
Peru,Colombia,0.5,0.5,1.7,1.3,1.6,1.3,0.28846153846153844,0.3269230769230769,draw
Spain,Turkey,0.7,0.7,1.9,0.4,1.2,0.6,0.4444444444444444,0.1111111111111111,home win
Argentina,Venezuela,0.6,0.2,1.8,0.7,1.2,2.0,0.95,0.05,home win
Belgium,Republic of Ireland,0.7,0.4,2.1,1.2,1.2,0.9,0.35714285714285715,0.2857142857142857,home win
Iceland,Hungary,0.3,0.4,1.8,2.0,1.2,1.0,0.3,0.7,draw
Mexico,Chile,0.8,0.6,2.2,0.6,2.2,1.7,0.44,0.4,away win
Portugal,Austria,0.6,0.6,1.8,0.6,1.7,1.3,0.2,0.3,draw
France,Switzerland,0.9,0.5,2.5,1.0,1.7,1.1,0.43243243243243246,0.32432432432432434,draw
Romania,Albania,0.3,0.3,1.8,1.2,1.4,1.5,0.6875,0.125,away win
Russia,Wales,0.4,0.3,1.5,1.4,0.9,1.3,0.5555555555555556,0.1111111111111111,away win
Slovakia,England,0.6,0.7,2.1,1.2,1.7,1.0,0.0,1.0,draw
Croatia,Spain,0.7,0.7,2.4,0.6,2.1,0.4,0.2,0.6,home win
Czech Republic,Turkey,0.4,0.6,2.0,1.4,1.0,0.9,0.5555555555555556,0.3333333333333333,away win
Northern Ireland,Germany,0.5,0.5,1.3,0.5,1.6,1.3,0.14285714285714285,0.5714285714285714,away win
Ukraine,Poland,0.6,0.6,1.4,1.0,1.9,0.8,0.42857142857142855,0.2857142857142857,away win
United States,Argentina,0.7,0.7,2.5,1.2,2.0,0.6,0.2,0.6,away win
Colombia,Chile,0.5,0.6,1.5,1.2,2.6,1.5,0.2777777777777778,0.3888888888888889,away win
Hungary,Portugal,0.4,0.5,1.3,1.1,1.7,0.6,0.0,0.7,draw
Iceland,Austria,0.3,0.5,1.7,1.7,1.6,1.3,0.0,0.3333333333333333,home win
Italy,Republic of Ireland,0.6,0.3,1.6,1.2,1.1,1.2,0.6153846153846154,0.15384615384615385,away win
Sweden,Belgium,0.3,0.7,1.4,0.9,2.1,1.1,0.35714285714285715,0.5,away win
Croatia,Portugal,0.8,0.4,2.6,0.5,1.8,0.8,0.0,1.0,away win
Switzerland,Poland,0.4,0.7,1.0,1.1,1.8,0.6,0.1,0.4,draw
United States,Colombia,0.7,0.4,2.3,1.3,1.3,1.4,0.17647058823529413,0.5882352941176471,away win
Wales,Northern Ireland,0.3,0.5,1.1,1.3,1.2,0.5,0.4731182795698925,0.27956989247311825,home win
Argentina,Chile,0.8,0.6,2.4,0.4,2.6,1.5,0.6666666666666666,0.07407407407407407,draw
France,Republic of Ireland,0.8,0.3,2.1,1.0,1.1,1.2,0.4,0.26666666666666666,home win
Germany,Slovakia,0.5,0.5,1.4,1.1,1.7,1.0,0.7,0.3,home win
Hungary,Belgium,0.4,0.7,1.5,1.3,2.1,1.1,0.16666666666666666,0.6666666666666666,away win
England,Iceland,0.6,0.4,1.4,1.0,1.8,1.5,0.5,0.0,away win
Italy,Spain,0.5,0.6,1.3,1.2,1.8,0.6,0.29411764705882354,0.29411764705882354,home win
Poland,Portugal,0.6,0.5,1.7,0.6,1.9,0.7,0.3,0.4,draw
Wales,Belgium,0.4,0.7,1.2,1.3,2.1,1.0,0.3333333333333333,0.4166666666666667,home win
Germany,Italy,0.6,0.5,1.7,1.0,1.3,1.1,0.24242424242424243,0.45454545454545453,draw
France,Iceland,0.8,0.4,2.1,1.0,1.9,1.6,0.7272727272727273,0.0,home win
Portugal,Wales,0.4,0.5,1.8,0.8,1.5,1.2,0.6666666666666666,0.3333333333333333,home win
France,Germany,0.8,0.5,2.4,1.2,1.6,1.0,0.4444444444444444,0.3333333333333333,home win
France,Portugal,0.9,0.5,2.6,1.0,2.0,0.7,0.7272727272727273,0.22727272727272727,away win
Argentina,Uruguay,0.8,0.6,2.4,0.4,1.9,0.9,0.45714285714285713,0.3028571428571429,home win
Australia,Iraq,0.7,0.2,3.0,0.7,1.1,1.4,0.6666666666666666,0.2222222222222222,home win
Bolivia,Peru,0.1,0.5,0.9,2.7,1.4,0.9,0.28888888888888886,0.4444444444444444,away win
Colombia,Venezuela,0.5,0.2,1.4,1.1,1.2,2.1,0.45454545454545453,0.18181818181818182,home win
Ecuador,Brazil,0.5,0.4,1.9,1.1,2.2,1.1,0.06896551724137931,0.7931034482758621,away win
Iran,Qatar,0.8,0.7,3.5,0.4,2.0,1.2,0.631578947368421,0.15789473684210525,home win
Japan,United Arab Emirates,0.8,0.6,3.6,0.5,2.7,1.1,0.29411764705882354,0.23529411764705882,away win
South Korea,China,0.9,0.5,2.9,0.7,2.6,0.5,0.5666666666666667,0.06666666666666667,home win
Paraguay,Chile,0.2,0.5,0.8,1.0,2.2,1.2,0.4406779661016949,0.4576271186440678,home win
Saudi Arabia,Thailand,0.8,0.6,3.4,0.5,2.0,0.9,0.8571428571428571,0.07142857142857142,home win
Uzbekistan,Syria,0.9,0.5,2.3,0.6,1.7,1.5,0.0,1.0,home win
El Salvador,Mexico,0.2,0.8,0.7,1.7,2.0,1.1,0.125,0.84375,away win
Haiti,Costa Rica,0.3,0.5,0.8,1.6,1.2,1.1,0.0,0.5555555555555556,away win
Honduras,Canada,0.4,0.3,1.1,0.9,0.8,0.9,0.45454545454545453,0.3181818181818182,home win
Panama,Jamaica,0.5,0.2,1.5,1.3,0.6,1.8,0.4,0.13333333333333333,home win
Saint Vincent and the Grenadines,United States,0.2,0.6,1.4,2.9,1.7,1.3,0.0,1.0,away win
Trinidad and Tobago,Guatemala,0.4,0.3,2.1,2.0,1.1,1.6,0.4,0.35,draw
Czech Republic,Northern Ireland,0.3,0.4,1.6,1.3,0.9,0.5,0.5,0.0,draw
Denmark,Armenia,0.3,0.2,1.7,1.1,1.4,1.8,0.6666666666666666,0.16666666666666666,home win
Kazakhstan,Poland,0.3,0.5,0.6,0.8,1.4,0.5,0.0,1.0,draw
Lithuania,Slovenia,0.2,0.3,0.7,1.4,0.8,0.9,0.5,0.25,draw
Malta,Scotland,0.0,0.4,0.4,1.8,1.4,1.1,0.0,0.8,away win
Norway,Germany,0.3,0.6,1.1,1.4,1.6,0.7,0.05263157894736842,0.6842105263157895,away win
Romania,Montenegro,0.3,0.2,1.7,1.2,1.0,1.7,1.0,0.0,draw
San Marino,Azerbaijan,0.0,0.1,0.1,4.0,0.7,1.3,0.0,0.0,away win
Slovakia,England,0.4,0.6,1.4,1.1,1.5,1.0,0.0,0.75,away win
Albania,North Macedonia,0.3,0.2,1.2,1.3,0.8,1.3,0.125,0.5,home win
Croatia,Turkey,0.7,0.5,2.3,0.6,0.9,0.8,0.42857142857142855,0.0,draw
Finland,Kosovo,0.1,0.5,0.4,1.8,2.0,1.5,0.0,0.0,draw
Georgia,Austria,0.3,0.4,1.2,1.7,1.3,1.4,0.0,0.0,away win
Israel,Italy,0.2,0.5,1.1,1.7,1.2,1.0,0.0,0.6666666666666666,away win
Serbia,Republic of Ireland,0.5,0.4,1.4,1.2,1.4,1.1,0.4,0.2,draw
Spain,Liechtenstein,0.5,0.0,1.7,0.8,0.3,3.0,1.0,0.0,home win
Ukraine,Iceland,0.5,0.4,1.2,1.1,2.0,1.9,0.5,0.0,draw
Wales,Moldova,0.4,0.1,1.3,1.4,0.5,1.3,0.5,0.5,home win
Andorra,Latvia,0.0,0.3,0.2,2.1,1.4,0.9,0.0,1.0,away win
Belarus,France,0.4,0.8,0.7,0.8,2.2,0.8,0.25,0.5,draw
Bosnia and Herzegovina,Estonia,0.6,0.3,1.9,1.1,1.0,1.2,0.6,0.2,home win
Brazil,Colombia,0.4,0.6,2.1,1.0,1.5,1.0,0.6071428571428571,0.10714285714285714,home win
Bulgaria,Luxembourg,0.4,0.2,0.8,2.0,0.6,2.3,1.0,0.0,home win
Canada,El Salvador,0.3,0.2,0.9,1.1,0.7,1.9,0.5,0.2857142857142857,home win
Chile,Bolivia,0.5,0.1,2.2,1.3,0.9,2.3,0.6829268292682927,0.14634146341463414,home win
China,Iran,0.5,0.8,2.7,0.7,3.1,0.4,0.2,0.55,draw
Costa Rica,Panama,0.6,0.6,1.3,1.0,1.6,1.2,0.525,0.175,home win
Cyprus,Belgium,0.3,0.5,1.4,1.7,1.6,1.3,0.0,0.8888888888888888,away win
Faroe Islands,Hungary,0.3,0.3,0.8,1.6,1.3,1.6,0.0,1.0,draw
Gibraltar,Greece,0.0,0.4,0.2,3.7,1.3,1.4,0.0,0.0,away win
Iraq,Saudi Arabia,0.2,0.8,0.9,1.4,3.3,0.4,0.4827586206896552,0.27586206896551724,away win
Jamaica,Haiti,0.2,0.2,0.4,1.7,0.5,1.6,0.46153846153846156,0.46153846153846156,away win
Mexico,Honduras,0.8,0.5,2.0,1.0,1.2,0.9,0.59375,0.1875,draw
Peru,Ecuador,0.5,0.4,1.6,0.9,1.7,1.4,0.4,0.3111111111111111,home win
Qatar,Uzbekistan,0.6,0.9,1.7,1.2,1.9,0.5,0.2727272727272727,0.5454545454545454,away win
Sweden,Netherlands,0.2,0.5,1.2,0.9,1.7,1.7,0.34782608695652173,0.43478260869565216,draw
Switzerland,Portugal,0.3,0.5,1.0,1.2,2.1,0.6,0.45,0.3,home win
Syria,South Korea,0.5,0.9,1.7,1.3,2.4,0.9,0.16666666666666666,0.5,draw
Thailand,Japan,0.5,0.7,1.8,1.0,3.4,0.7,0.1,0.7,away win
United Arab Emirates,Australia,0.6,0.7,2.4,1.1,2.7,0.7,0.0,0.3333333333333333,away win
Uruguay,Paraguay,0.5,0.2,1.7,1.0,0.9,1.1,0.4027777777777778,0.3472222222222222,home win
United States,Trinidad and Tobago,0.6,0.3,2.0,1.1,2.1,2.2,0.7619047619047619,0.09523809523809523,home win
Venezuela,Argentina,0.2,0.9,1.0,1.9,2.4,0.3,0.047619047619047616,0.9523809523809523,draw
Guatemala,Saint Vincent and the Grenadines,0.3,0.1,1.3,1.8,1.2,3.4,1.0,0.0,home win
Austria,Wales,0.4,0.5,1.2,1.3,1.5,1.1,0.625,0.25,draw
Brazil,Bolivia,0.5,0.1,2.3,0.9,0.9,2.4,0.7037037037037037,0.18518518518518517,home win
China,Syria,0.5,0.4,2.7,0.7,1.2,1.1,0.6666666666666666,0.2222222222222222,away win
Ecuador,Chile,0.3,0.6,1.6,1.6,2.5,1.0,0.19148936170212766,0.574468085106383,home win
Iceland,Finland,0.4,0.0,1.9,1.7,0.4,1.9,0.2727272727272727,0.5454545454545454,home win
Republic of Ireland,Georgia,0.3,0.2,1.4,1.3,1.2,1.9,1.0,0.0,home win
Italy,Spain,0.6,0.6,1.4,1.0,2.4,0.7,0.3142857142857143,0.2857142857142857,draw
Japan,Iraq,0.7,0.2,3.0,0.7,1.0,1.3,0.6,0.2,home win
South Korea,Qatar,0.8,0.5,2.1,0.9,1.5,1.3,0.6666666666666666,0.16666666666666666,home win
Kosovo,Croatia,0.4444444444444444,0.6,1.8888888888888888,1.4444444444444444,2.3,0.7,0.0,0.0,away win
Liechtenstein,Albania,0.0,0.4,0.3,3.5,1.2,1.2,0.0,1.0,away win
North Macedonia,Israel,0.2,0.1,0.9,1.4,0.9,2.0,0.0,1.0,away win
Moldova,Serbia,0.1,0.4,0.4,1.6,1.3,1.5,0.0,0.0,away win
Paraguay,Colombia,0.2,0.6,0.9,1.5,1.6,1.1,0.40476190476190477,0.42857142857142855,away win
Peru,Argentina,0.6,0.8,1.8,0.7,2.5,0.5,0.10204081632653061,0.6530612244897959,draw
Saudi Arabia,Australia,0.8,0.7,3.2,0.3,2.5,0.7,0.16666666666666666,0.6666666666666666,draw
Turkey,Ukraine,0.5,0.5,1.0,0.9,1.3,1.1,0.6666666666666666,0.16666666666666666,draw
United Arab Emirates,Thailand,0.5,0.4,1.6,1.2,1.6,1.2,0.7142857142857143,0.14285714285714285,home win
Uruguay,Venezuela,0.5,0.2,1.8,1.0,1.1,1.8,0.5862068965517241,0.1724137931034483,home win
Uzbekistan,Iran,0.9,0.7,1.6,0.5,2.8,0.4,0.16666666666666666,0.6666666666666666,away win
Belgium,Bosnia and Herzegovina,0.6,0.6,1.8,1.1,2.1,1.1,0.3333333333333333,0.5,home win
Estonia,Gibraltar,0.2,0.0,0.7,1.7,0.2,4.0,0.5,0.0,home win
France,Bulgaria,0.7,0.5,1.9,0.6,1.2,1.9,0.42105263157894735,0.42105263157894735,home win
Ghana,Uganda,0.6,0.3,1.9,0.6,0.4,0.5,0.4,0.3,draw
Greece,Cyprus,0.5,0.3,1.7,1.5,1.3,1.8,0.64,0.12,home win
Hungary,Switzerland,0.3,0.4,1.0,1.2,1.0,0.9,0.6818181818181818,0.20454545454545456,away win
Latvia,Faroe Islands,0.4,0.3,1.4,0.8,0.8,1.5,0.0,0.0,away win
Luxembourg,Sweden,0.1,0.2,0.8,2.7,1.1,0.8,0.0,0.75,away win
Netherlands,Belarus,0.5,0.4,1.8,1.5,0.7,0.7,0.6666666666666666,0.3333333333333333,home win
Portugal,Andorra,0.5,0.0,2.1,0.7,0.2,2.1,1.0,0.0,home win
Armenia,Romania,0.2,0.2,1.3,1.7,1.5,1.3,0.0,0.6666666666666666,away win
Azerbaijan,Norway,0.2,0.2,0.8,1.3,0.9,1.7,0.0,0.75,home win
Burkina Faso,South Africa,0.4,0.6,0.8,1.1,2.1,0.8,0.14285714285714285,0.5714285714285714,draw
DR Congo,Libya,0.5,0.5,1.6,0.7,1.4,1.0,0.25,0.25,home win
England,Malta,0.6,0.0,1.4,1.0,0.5,2.2,1.0,0.0,home win
Gabon,Morocco,0.3,0.5,1.1,1.5,1.1,0.4,0.3333333333333333,0.6,draw
Germany,Czech Republic,0.6,0.3,1.5,0.6,1.5,1.0,0.6666666666666666,0.3333333333333333,home win
Ivory Coast,Mali,0.5,0.7,1.0,0.3,2.0,0.7,0.5862068965517241,0.13793103448275862,home win
Montenegro,Kazakhstan,0.2,0.3,1.0,1.6,0.8,1.0,1.0,0.0,home win
Northern Ireland,San Marino,0.4,0.0,0.8,0.4,0.1,3.7,1.0,0.0,home win
Poland,Denmark,0.4,0.4,1.3,0.6,1.8,1.1,0.4117647058823529,0.5294117647058824,home win
Scotland,Lithuania,0.4,0.2,1.8,1.2,0.8,1.4,0.625,0.125,draw
Senegal,Cape Verde,0.7,0.5,1.7,0.5,1.5,0.8,0.75,0.125,home win
Slovenia,Slovakia,0.3,0.3,0.8,0.8,1.1,1.1,0.4,0.2,home win
Albania,Spain,0.5,0.6,1.2,1.0,2.5,0.8,0.0,1.0,away win
Algeria,Cameroon,0.7,0.4,3.6,0.9,1.3,0.7,0.2222222222222222,0.3333333333333333,draw
Congo,Egypt,0.5,0.5,1.8,1.6,1.3,0.5,0.2,0.8,away win
Finland,Croatia,0.0,0.6,0.5,2.1,2.6,0.6,0.0,0.0,away win
Iceland,Turkey,0.5,0.4,2.1,1.7,1.0,1.0,0.5555555555555556,0.2222222222222222,home win
Israel,Liechtenstein,0.2,0.0,1.1,1.8,0.2,3.6,1.0,0.0,home win
North Macedonia,Italy,0.2,0.6,1.0,1.5,1.4,0.7,0.0,0.0,away win
Moldova,Republic of Ireland,0.1,0.3,0.4,1.8,1.4,1.3,0.0,0.0,away win
Serbia,Austria,0.4,0.3,1.4,1.5,1.1,1.5,1.0,0.0,home win
Tunisia,Guinea,0.6,0.5,2.4,0.9,1.1,0.6,0.3888888888888889,0.3888888888888889,home win
Ukraine,Kosovo,0.4,0.4,1.3,1.3,1.7,1.9,0.0,0.0,home win
Wales,Georgia,0.5,0.2,1.6,1.2,1.2,1.9,0.0,1.0,draw
Zambia,Nigeria,0.2,0.6,1.0,1.0,1.3,0.5,0.2,0.4,away win
Andorra,Switzerland,0.0,0.4,0.1,2.4,1.1,1.0,0.0,0.0,away win
Belarus,Luxembourg,0.4,0.1,0.7,0.8,0.8,2.6,0.5,0.125,draw
Bosnia and Herzegovina,Cyprus,0.5,0.2,1.9,1.5,0.8,2.0,0.5,0.5,home win
Estonia,Greece,0.2,0.6,0.8,1.7,1.8,1.2,0.0,0.5,away win
Faroe Islands,Portugal,0.3,0.5,0.9,1.5,2.0,0.7,0.0,1.0,away win
Gibraltar,Belgium,0.0,0.6,0.2,4.0,2.0,1.0,0.0,0.0,away win
Latvia,Hungary,0.4,0.2,1.3,0.8,1.1,1.5,0.2,0.8,away win
Netherlands,France,0.5,0.7,2.0,1.5,2.0,0.7,0.4166666666666667,0.4166666666666667,away win
